name,Sys_class_name,Class1,Class2,Class3,LOV_Hardwware_Status,HARDWARE_STATUS_FLAG,CNT
8cc90416qz-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
8cc9043bg2-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
8cc9043bgg-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
8cc9043bhg-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
8cc9043bhh-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
8cc908121x-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
8cc9084qh6-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
8cc9084qm4-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
8r0pnf2-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
978ae1ea4e9343caae94b86841940529,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,1
9d8pzf2-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
9gpj3g2-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
a0610235,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
aaa-apple-2,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
aaa-mini-3-w10,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
admin1-inpg-uscvg-1,cmdb_ci_ip_switch,decommissioned,NULL,NULL,Decommissioned,Y,1
admin1-inpg-uscvg-1,cmdb_ci_netgear,decommissioned,NULL,NULL,Decommissioned,Y,4
admin1-inpg-uscvg-1,cmdb_ci_pbx_voice,NULL,NULL,NULL,UNSPECIFIED,Y,1
admin1-inpg-uscvg-1,cmdb_ci_voice_hardware,NULL,NULL,NULL,UNSPECIFIED,Y,1
am-emr-cluster-RTDC-Prod,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,NULL,12
am-emr-cluster-RTDC-Prod,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,1142
andmsc2gw,cmdb_ci_ip_router,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
ANDMSC2GW,cmdb_ci_ip_switch,installed,NULL,NULL,Installed,Y,1
axon-rtdx-emr-prod,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,NULL,2
axon-rtdx-emr-prod,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,721
axon-rtdx-emr-prod,cmdb_ci_server,decommissioned,NULL,NULL,Decommissioned,NULL,11
axon-rtdx-emr-prod,cmdb_ci_server,decommissioned,NULL,NULL,Decommissioned,N,1
axon-rtdx-emr-prod,cmdb_ci_server,decommissioned,NULL,NULL,Decommissioned,Y,75
axon-rtdx-emr-prod,cmdb_ci_server,installed,NULL,NULL,Installed,NULL,2
azl-smtpdev02,cmdb_ci_server,decommissioned,NULL,NULL,Decommissioned,Y,1
b2edfd70c50f4792bb12ca31dec9a09e,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,1
BDC-D2D02,cmdb_ci_storage_device,NULL,installed,NULL,Installed,Y,1
BDC-D2D02,cmdb_ci_storage_device,NULL,installed,decommissioned,Installed,Y,1
BDC-D2D02,cmdb_ci_storage_device,NULL,installed,duplicate_invalid,Installed,Y,1
BDC-D2D02,cmdb_ci_storage_device,NULL,installed,in_stock,Installed,Y,1
BDC-D2D02,cmdb_ci_storage_device,NULL,installed,installed,Installed,Y,1
BDC-D2D03,cmdb_ci_storage_device,NULL,installed,NULL,Installed,Y,1
BDC-D2D03,cmdb_ci_storage_device,NULL,installed,decommissioned,Installed,Y,1
BDC-D2D03,cmdb_ci_storage_device,NULL,installed,duplicate_invalid,Installed,Y,1
BDC-D2D03,cmdb_ci_storage_device,NULL,installed,in_stock,Installed,Y,1
BDC-D2D03,cmdb_ci_storage_device,NULL,installed,installed,Installed,Y,1
BDC-XP48877,cmdb_ci_storage_device,NULL,decommissioned,NULL,Decommissioned,Y,1
BDC-XP48877,cmdb_ci_storage_device,NULL,decommissioned,decommissioned,Decommissioned,Y,1
BDC-XP48877,cmdb_ci_storage_device,NULL,decommissioned,duplicate_invalid,Decommissioned,Y,1
BDC-XP48877,cmdb_ci_storage_device,NULL,decommissioned,in_stock,Decommissioned,Y,1
BDC-XP48877,cmdb_ci_storage_device,NULL,decommissioned,installed,Decommissioned,Y,1
BDWAGAFB30E2,cmdb_ci_storage_device,NULL,decommissioned,NULL,Decommissioned,Y,1
BDWAGAFB30E2,cmdb_ci_storage_device,NULL,decommissioned,decommissioned,Decommissioned,Y,1
BDWAGAFB30E2,cmdb_ci_storage_device,NULL,decommissioned,duplicate_invalid,Decommissioned,Y,1
BDWAGAFB30E2,cmdb_ci_storage_device,NULL,decommissioned,in_stock,Decommissioned,Y,1
BDWAGAFB30E2,cmdb_ci_storage_device,NULL,decommissioned,installed,Decommissioned,Y,1
bdwagatb29e2,cmdb_ci_ip_switch,installed,NULL,NULL,Installed,Y,1
bdwagbfb29e2,cmdb_ci_ip_switch,installed,NULL,NULL,Installed,Y,1
BDWAGBFB30E2,cmdb_ci_storage_device,NULL,decommissioned,NULL,Decommissioned,Y,1
BDWAGBFB30E2,cmdb_ci_storage_device,NULL,decommissioned,decommissioned,Decommissioned,Y,1
BDWAGBFB30E2,cmdb_ci_storage_device,NULL,decommissioned,duplicate_invalid,Decommissioned,Y,1
BDWAGBFB30E2,cmdb_ci_storage_device,NULL,decommissioned,in_stock,Decommissioned,Y,1
BDWAGBFB30E2,cmdb_ci_storage_device,NULL,decommissioned,installed,Decommissioned,Y,1
beauty-pic1,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
beauty-pic2,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
beauty-pic3-w10,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
bf-pl-lc-005,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
BR-B-ESKO-001,cmdb_ci_desktop_pc,in_stock,NULL,NULL,"In Stock",Y,1
br-b-esko-001,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
br-c-rheo-006,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
br-c-rheo-007,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
br-g-fmu2,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
br-q-ima-001,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
br-q-ima-002,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
brg306f3ky-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
brj43632jy-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
brj43632lt-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
brj43632nj-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
brj519r4xn-w10,cmdb_ci_desktop_pc,decommissioned,NULL,NULL,Decommissioned,Y,1
brsw12009-zw1,cmdb_ci_desktop_pc,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
brsw12009-zw1,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
brsw12009-zw1,cmdb_ci_server,installed,NULL,NULL,Installed,Y,1
brsw12009-zw1,cmdb_ci_win_server,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
bt-b-ilab,cmdb_ci_win_server,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
bt-b-ilab,cmdb_ci_win_server,installed,NULL,NULL,Installed,Y,1
bt-b-mshires,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
bt-b-proc-023,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
bt-c-koppar,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
bt-c-whistle2,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
c02mc2njfd58,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,2
c1laundry,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
c2fe9ab5e4534bf7b8b5d91280559393,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,1
c5baby,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
c60a3a3a17064201a429af47fecc27d4,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,1
cf8ynf2-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cgo-vdm001,cmdb_ci_ip_switch,installed,NULL,NULL,Installed,Y,1
cnd446bh8g-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cnd7381s3p-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cnd8132fpq-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cnd8301hcj-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cnd8301hcs-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cnd8301hcx-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cnd83211mx-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cnrnnf2-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cnu313cfvs-x7,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cnu4069y0r-w10,cmdb_ci_laptop_pc,"In Stock",NULL,NULL,"In Stock",Y,1
cnu419cdkk-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cnu4209xkp-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cnu422cpf3-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cpu1-inpg-uscvg-2,cmdb_ci_ip_switch,decommissioned,NULL,NULL,Decommissioned,Y,1
cpu1-inpg-uscvg-2,cmdb_ci_netgear,decommissioned,NULL,NULL,Decommissioned,Y,4
cpu1-inpg-uscvg-2,cmdb_ci_pbx_voice,NULL,NULL,NULL,UNSPECIFIED,Y,1
cpu1-inpg-uscvg-2,cmdb_ci_voice_hardware,NULL,NULL,NULL,UNSPECIFIED,Y,1
cwf4st2-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
cz191000yv-x7,cmdb_ci_desktop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
czc0077vmk-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc2095lbh-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc33423jp-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc3443svv-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc3473bdc-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc34742ps-w7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc406224p-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc4093s4t-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc5021w0p-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc5173485-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc520072z-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc5410p9t-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc8518qrj-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc8518qry-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc903cfx8-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc903cfx9-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc9048xh1-w10,cmdb_ci_desktop_pc,in_stock,NULL,NULL,"In Stock",Y,1
czc9049flc-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc9049fld-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc9049flh-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc9049fv4-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc9049fv5-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc9049fv6-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc9049rgv-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc9049rgw-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc904ccnj-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc908973p-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc908973q-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc908bssh-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc909fj0r-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc909fj0s-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc909fj0x-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc909fj11-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc909fj12-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc909fj13-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc909fj16-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc909fj17-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc909fj18-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
czc909fj19-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
d3457be96d2e4634b2b7118aef959b66,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,1
d8y0fh5j,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
de2635f5b5a043dcb7271e8aee75ded7,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,1
deef0dd52cd544feb88687ba4dce3e04,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,1
desktop-lc435kb,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
DIJH-M001-SW001,cmdb_ci_ip_switch,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
dijh-m001-sw001,cmdb_ci_ip_switch,installed,NULL,NULL,Installed,Y,1
DITR-M001-SW002,cmdb_ci_ip_switch,installed,NULL,NULL,Installed,Y,2
divp-m001-sw001,cmdb_ci_ip_switch,installed,NULL,NULL,Installed,Y,1
DX3X41VBHTVW,u_cmdb_ci_smartphone,decommissioned,NULL,NULL,Decommissioned,Y,1
e5247bfd94894f6e9ba97e3869a0d930,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,1
e785b54e2db344e98fb382517ef5447a,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,1
gadcoda001-zw1,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gadcoda001-zw1,cmdb_ci_server,installed,NULL,NULL,Installed,Y,1
gadcoda001-zw1,cmdb_ci_win_server,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
gb-bs-gc-01-2c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gb-bs-gc-017c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gb-bs-gc-03-4c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gb-bs-gc-05-6c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
GB-BS-GC-07-8c,cmdb_ci_desktop_pc,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
gb-bs-gc-07-8c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gb-bs-gc-09-10c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gb-bs-gc-11c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gb-bs-gc-12-13c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gb-bs-gc-14-15c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gb-bs-ic-01-2c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gb-bs-ic-03-4c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gb-bs-ic-05c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gb-bs-lc-005c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gb-bs-lc-014c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gbay-33mechshp,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gbay-53fr66op1,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gbay-70l70wndr,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gbay-73fc2prh,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
gbay-fc4prh,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
gbay-fc4wrap,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
gbay-fr66rdp,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gbay-pp01lcp,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gbay-prosoln03,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gbay-prosoln04,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gbay-sodexoshop,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
gbay-southgate1,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
GPDF-FX201_BL01,cmdb_ci_esx_server,installed,NULL,NULL,Installed,Y,1
GPDF-FX201_BL02,cmdb_ci_esx_server,installed,NULL,NULL,Installed,Y,1
GPDF-FX201_BL03,cmdb_ci_esx_server,installed,NULL,NULL,Installed,Y,1
gr-pl-phys-008,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
h1hdnf2-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
hc79st2-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
hh44st2-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
hy2t9z1-x7,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
ic-pl-aa-001,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
ic-pl-rheo-002,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
id-hw-imag-007,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
id-hw-imag-008,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
id-hw-imag-010,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
id-hw-static-01,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
id-m-lc-020,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
id-m-lc-021,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
id-m-lc-022,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
id-m-lc-023,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
Imperva-SecureSphere-MX-HA-01,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,NULL,1
Imperva-SecureSphere-MX-HA-01,cmdb_ci_linux_server,decommissioned,NULL,NULL,Decommissioned,Y,5
Imperva-SecureSphere-MX-HA-01,cmdb_ci_linux_server,installed,NULL,NULL,Installed,NULL,2
ina905xxqz-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
inbad-i016-b1f111,cmdb_ci_ip_switch,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
INBAD-I016-B1F111,cmdb_ci_ip_switch,installed,NULL,NULL,Installed,Y,1
itlab0730091,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
itlabs-pc10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
itrade002-zw2,cmdb_ci_server,decommissioned,NULL,NULL,Decommissioned,Y,1
j2x1vt2-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
jbp-cms-01,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
jbp-piction-2,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
jbp-piction-3,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
jeol-hp,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
jk12vz1-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
KB-XK-ROB-003,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
kb-xl-rob-005,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
kr-ch-echm-002,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
kr-pdml-eupmes,cmdb_ci_rack,NULL,NULL,NULL,UNSPECIFIED,Y,1
kr-robflow-pc,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
la-ic-ctpc-001,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
la-ic-shrdroom,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
laic-minipc-001,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
laic-temppc-005,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
laic-temppc-007,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
laic-temppc-008,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
laic-temppc-010,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
laic-temppc-011,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
laic-temppc-020,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
LMPUMA02,cmdb_ci_win_server,installed,NULL,NULL,Installed,Y,1
ln-bg-gc-a,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
ln-bg-gc-b,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
ln-bg-gc-c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
ln-bg-ic-a,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
ln-bg-lc-b,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
ln-bg-lc-c,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
ln-bg-phys-003,cmdb_ci_desktop_pc,in_stock,NULL,NULL,"In Stock",Y,1
lprwashlab10n,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
lsguser-1,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mb-cf-micr-350,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mb-ds-chtst-006,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mb-ds-lc-026,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
MB-DS-PHYS-030,cmdb_ci_desktop_pc,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
mb-ds-phys-030,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mb-ds-sfc-007,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mb-dv-gc-014,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mb-dv-phys-023n,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mb-dv-uv-001n,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mb-iv-comb-002,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mb-iv-scta-001,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
MBC-BTY-EBR-007,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,2
mbds15-proc045,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mhf-glr001,cmdb_ci_win_server,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
MHF-GLR001,cmdb_ci_win_server,installed,NULL,NULL,Installed,Y,1
mhf-i011-b1f0r4,cmdb_ci_ip_switch,duplicate_invalid,NULL,NULL,"Duplicate / Invalid",Y,1
MHF-I011-B1F0R4,cmdb_ci_ip_switch,installed,NULL,NULL,Installed,Y,1
mini-aaa-1-w10,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
mini-aaa-2-w10,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
mini-aaa-3-w10,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
mini-aaa-4,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
mini-aaa-5-w10,cmdb_ci_laptop_pc,NULL,NULL,NULL,UNSPECIFIED,Y,1
mj0397bc-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj039h4a-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj039h4d-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj03anh2-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj03anh6-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj03t856-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj03xgsr-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj040cgf-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0432k6-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj043qje-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj04m01u-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj04zb9b-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj051ttl-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj053bh8-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj053bhe-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj053bhf-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj057vwq-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj05817w-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj05akpp-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj05akpu-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj05akr5-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
